FIPS formula,County Name,State Abbr,GEO_ID,latitude,longitude
17139,Moultrie,IL,05000US17139,39.636896,-88.625726
17141,Ogle,IL,05000US17141,42.041884,-89.320176
17143,Peoria,IL,05000US17143,40.785999,-89.767358
17145,Perry,IL,05000US17145,38.084385,-89.368487
17147,Piatt,IL,05000US17147,40.009056,-88.592328
17149,Pike,IL,05000US17149,39.625106,-90.889034
17151,Pope,IL,05000US17151,37.417169,-88.542374
17153,Pulaski,IL,05000US17153,37.215615,-89.127755
17155,Putnam,IL,05000US17155,41.19894,-89.298386
17157,Randolph,IL,05000US17157,38.056515,-89.82121
17159,Richland,IL,05000US17159,38.71155,-88.085698
17161,Rock Island,IL,05000US17161,41.468404,-90.572203
17163,St. Clair,IL,05000US17163,38.470198,-89.928546
17165,Saline,IL,05000US17165,37.751653,-88.545031
17167,Sangamon,IL,05000US17167,39.756378,-89.662311
17169,Schuyler,IL,05000US17169,40.156905,-90.613464
17171,Scott,IL,05000US17171,39.63698,-90.477759
17173,Shelby,IL,05000US17173,39.384926,-88.798862
17175,Stark,IL,05000US17175,41.096908,-89.797411
17177,Stephenson,IL,05000US17177,42.349726,-89.665994
17179,Tazewell,IL,05000US17179,40.508074,-89.51626
17181,Union,IL,05000US17181,37.475104,-89.252875
17183,Vermilion,IL,05000US17183,40.18674,-87.726772
17185,Wabash,IL,05000US17185,38.445821,-87.839167
17187,Warren,IL,05000US17187,40.850441,-90.620223
17189,Washington,IL,05000US17189,38.353141,-89.417187
17191,Wayne,IL,05000US17191,38.431948,-88.432129
17193,White,IL,05000US17193,38.087372,-88.178585
17195,Whiteside,IL,05000US17195,41.750571,-89.910957
17197,Will,IL,05000US17197,41.448474,-87.978456
17199,Williamson,IL,05000US17199,37.730353,-88.930018
17201,Winnebago,IL,05000US17201,42.337396,-89.161205
17203,Woodford,IL,05000US17203,40.789596,-89.210301
18001,Adams,IN,05000US18001,40.745733,-84.936131
18003,Allen,IN,05000US18003,41.091855,-85.07223
18005,Bartholomew,IN,05000US18005,39.205843,-85.897999
18007,Benton,IN,05000US18007,40.608253,-87.315479
18009,Blackford,IN,05000US18009,40.472672,-85.32373
18011,Boone,IN,05000US18011,40.050892,-86.469014
18013,Brown,IN,05000US18013,39.192585,-86.23941
18015,Carroll,IN,05000US18015,40.58498,-86.565141
18017,Cass,IN,05000US18017,40.753799,-86.355169
18019,Clark,IN,05000US18019,38.476217,-85.711122
18021,Clay,IN,05000US18021,39.393951,-87.115837
18023,Clinton,IN,05000US18023,40.305944,-86.477567
18025,Crawford,IN,05000US18025,38.289433,-86.440871
18027,Daviess,IN,05000US18027,38.696155,-87.076988
18029,Dearborn,IN,05000US18029,39.151491,-84.97346
18031,Decatur,IN,05000US18031,39.30598,-85.499831
18033,DeKalb,IN,05000US18033,41.401189,-85.000185
18035,Delaware,IN,05000US18035,40.227165,-85.398856
18037,Dubois,IN,05000US18037,38.373344,-86.873385
18039,Elkhart,IN,05000US18039,41.600693,-85.863986
18041,Fayette,IN,05000US18041,39.639655,-85.185032
18043,Floyd,IN,05000US18043,38.317937,-85.911474
18045,Fountain,IN,05000US18045,40.121282,-87.234806
18047,Franklin,IN,05000US18047,39.409762,-85.066964
18049,Fulton,IN,05000US18049,41.050384,-86.265006
18051,Gibson,IN,05000US18051,38.317413,-87.580566
18053,Grant,IN,05000US18053,40.515758,-85.654946
18055,Greene,IN,05000US18055,39.0486,-87.005245
18057,Hamilton,IN,05000US18057,40.04987,-86.020586
18059,Hancock,IN,05000US18059,39.822604,-85.772904
18061,Harrison,IN,05000US18061,38.18644,-86.103681
18063,Hendricks,IN,05000US18063,39.768749,-86.510287
18065,Henry,IN,05000US18065,39.929576,-85.397338
18067,Howard,IN,05000US18067,40.483537,-86.114118
18069,Huntington,IN,05000US18069,40.826394,-85.478598
18071,Jackson,IN,05000US18071,38.911957,-86.042516
18073,Jasper,IN,05000US18073,41.017688,-87.118814
18075,Jay,IN,05000US18075,40.434972,-85.00338
18077,Jefferson,IN,05000US18077,38.783604,-85.44009
18079,Jennings,IN,05000US18079,38.996234,-85.628111
18081,Johnson,IN,05000US18081,39.495986,-86.0946
18083,Knox,IN,05000US18083,38.688663,-87.420182
18085,Kosciusko,IN,05000US18085,41.244293,-85.861575
18087,LaGrange,IN,05000US18087,41.642468,-85.426302
18089,Lake,IN,05000US18089,41.472239,-87.374337
18091,LaPorte,IN,05000US18091,41.549011,-86.744729
18093,Lawrence,IN,05000US18093,38.839815,-86.48782
18095,Madison,IN,05000US18095,40.166203,-85.722454
18097,Marion,IN,05000US18097,39.782976,-86.135794
18099,Marshall,IN,05000US18099,41.325003,-86.269036
18101,Martin,IN,05000US18101,38.705322,-86.801847
18103,Miami,IN,05000US18103,40.772881,-86.044259
18105,Monroe,IN,05000US18105,39.160751,-86.523325
18107,Montgomery,IN,05000US18107,40.040296,-86.892715
18109,Morgan,IN,05000US18109,39.482646,-86.447457
18111,Newton,IN,05000US18111,40.962399,-87.402172
18113,Noble,IN,05000US18113,41.400794,-85.41785
18115,Ohio,IN,05000US18115,38.940527,-84.964299
18117,Orange,IN,05000US18117,38.547381,-86.489257
18119,Owen,IN,05000US18119,39.317339,-86.838845
18121,Parke,IN,05000US18121,39.77425,-87.19695
18123,Perry,IN,05000US18123,38.081436,-86.62654
18125,Pike,IN,05000US18125,38.397898,-87.232532
18127,Porter,IN,05000US18127,41.509922,-87.071308
18129,Posey,IN,05000US18129,38.027614,-87.868653
18131,Pulaski,IN,05000US18131,41.045272,-86.692538
18133,Putnam,IN,05000US18133,39.665545,-86.853325
18135,Randolph,IN,05000US18135,40.164414,-85.005004
18137,Ripley,IN,05000US18137,39.10023,-85.260541
18139,Rush,IN,05000US18139,39.622312,-85.466527
18141,St. Joseph,IN,05000US18141,41.617699,-86.288159
18143,Scott,IN,05000US18143,38.679431,-85.751898
18145,Shelby,IN,05000US18145,39.524135,-85.792174
18147,Spencer,IN,05000US18147,38.009789,-87.010645
18149,Starke,IN,05000US18149,41.28322,-86.64757
18151,Steuben,IN,05000US18151,41.643437,-85.002467
18153,Sullivan,IN,05000US18153,39.089225,-87.415843
18155,Switzerland,IN,05000US18155,38.825846,-85.029679
18157,Tippecanoe,IN,05000US18157,40.38926,-86.893943
18159,Tipton,IN,05000US18159,40.310229,-86.056207
18161,Union,IN,05000US18161,39.623111,-84.925152
18163,Vanderburgh,IN,05000US18163,38.02007,-87.586166
18165,Vermillion,IN,05000US18165,39.854045,-87.462071
18167,Vigo,IN,05000US18167,39.429143,-87.390375
18169,Wabash,IN,05000US18169,40.843717,-85.795175
18171,Warren,IN,05000US18171,40.352658,-87.375847
18173,Warrick,IN,05000US18173,38.097764,-87.272023
18175,Washington,IN,05000US18175,38.600613,-86.104751
18177,Wayne,IN,05000US18177,39.863091,-85.006735
18179,Wells,IN,05000US18179,40.735273,-85.212974
18181,White,IN,05000US18181,40.75095,-86.864293
18183,Whitley,IN,05000US18183,41.136426,-85.501892
19001,Adair,IA,05000US19001,41.328528,-94.478164
19003,Adams,IA,05000US19003,41.021656,-94.696906
19005,Allamakee,IA,05000US19005,43.274964,-91.382751
19007,Appanoose,IA,05000US19007,40.744683,-92.870345
19009,Audubon,IA,05000US19009,41.679178,-94.904312
19011,Benton,IA,05000US19011,42.092547,-92.05763
19013,Black Hawk,IA,05000US19013,42.472888,-92.306059
19015,Boone,IA,05000US19015,42.038601,-93.939138
19017,Bremer,IA,05000US19017,42.78089,-92.327586
19019,Buchanan,IA,05000US19019,42.470328,-91.838666
19021,Buena Vista,IA,05000US19021,42.741522,-95.141433
19023,Butler,IA,05000US19023,42.734708,-92.780066
19025,Calhoun,IA,05000US19025,42.38617,-94.643683
19027,Carroll,IA,05000US19027,42.039492,-94.867647
19029,Cass,IA,05000US19029,41.333824,-94.933302
19031,Cedar,IA,05000US19031,41.772355,-91.13219
19033,Cerro Gordo,IA,05000US19033,43.075171,-93.251266
19035,Cherokee,IA,05000US19035,42.742738,-95.633262
19037,Chickasaw,IA,05000US19037,43.059741,-92.31721
19039,Clarke,IA,05000US19039,41.029191,-93.784096
19041,Clay,IA,05000US19041,43.079822,-95.149726
19043,Clayton,IA,05000US19043,42.840998,-91.323511
19045,Clinton,IA,05000US19045,41.898073,-90.534243
19047,Crawford,IA,05000US19047,42.043119,-95.38909
19049,Dallas,IA,05000US19049,41.685321,-94.040707
19051,Davis,IA,05000US19051,40.748089,-92.410345
19053,Decatur,IA,05000US19053,40.736379,-93.78458
19055,Delaware,IA,05000US19055,42.473003,-91.359443
19057,Des Moines,IA,05000US19057,40.915339,-91.186925
19059,Dickinson,IA,05000US19059,43.389611,-95.196057
19061,Dubuque,IA,05000US19061,42.463481,-90.878771
19063,Emmet,IA,05000US19063,43.377984,-94.66937
19065,Fayette,IA,05000US19065,42.86445,-91.839373
19067,Floyd,IA,05000US19067,43.052741,-92.787367
19069,Franklin,IA,05000US19069,42.736549,-93.271425
19071,Fremont,IA,05000US19071,40.743726,-95.599516
19073,Greene,IA,05000US19073,42.042494,-94.388703
19075,Grundy,IA,05000US19075,42.403323,-92.790261
19077,Guthrie,IA,05000US19077,41.683573,-94.501272
19079,Hamilton,IA,05000US19079,42.390768,-93.709198
19081,Hancock,IA,05000US19081,43.075411,-93.743697
19083,Hardin,IA,05000US19083,42.389955,-93.241081
19085,Harrison,IA,05000US19085,41.688584,-95.827149
19087,Henry,IA,05000US19087,40.985864,-91.54427
19089,Howard,IA,05000US19089,43.365313,-92.321908
19091,Humboldt,IA,05000US19091,42.782221,-94.202775
19093,Ida,IA,05000US19093,42.39186,-95.507421
19095,Iowa,IA,05000US19095,41.683918,-92.059123
19097,Jackson,IA,05000US19097,42.164281,-90.574597
19099,Jasper,IA,05000US19099,41.685686,-93.052971
19101,Jefferson,IA,05000US19101,41.00688,-91.967137
19103,Johnson,IA,05000US19103,41.668737,-91.588812
19105,Jones,IA,05000US19105,42.125118,-91.116914
19107,Keokuk,IA,05000US19107,41.331182,-92.167721
19109,Kossuth,IA,05000US19109,43.212478,-94.213983
19111,Lee,IA,05000US19111,40.647588,-91.477157
19113,Linn,IA,05000US19113,42.077951,-91.597674
19115,Louisa,IA,05000US19115,41.218211,-91.256994
19117,Lucas,IA,05000US19117,41.033344,-93.331467
19119,Lyon,IA,05000US19119,43.38358,-96.207201
19121,Madison,IA,05000US19121,41.330622,-94.015184
19123,Mahaska,IA,05000US19123,41.330797,-92.636366
19125,Marion,IA,05000US19125,41.331455,-93.093849
19127,Marshall,IA,05000US19127,42.041691,-92.981452
19129,Mills,IA,05000US19129,41.033703,-95.619101
19131,Mitchell,IA,05000US19131,43.348564,-92.784466
19133,Monona,IA,05000US19133,42.049432,-95.956566
19135,Monroe,IA,05000US19135,41.028847,-92.869642
19137,Montgomery,IA,05000US19137,41.021735,-95.15779
19139,Muscatine,IA,05000US19139,41.483776,-91.118699
19141,O'Brien,IA,05000US19141,43.083746,-95.625624
19143,Osceola,IA,05000US19143,43.378542,-95.633788
19145,Page,IA,05000US19145,40.73909,-95.14429
19147,Palo Alto,IA,05000US19147,43.075854,-94.667297
19149,Plymouth,IA,05000US19149,42.737585,-96.215864
19151,Pocahontas,IA,05000US19151,42.734033,-94.678279
19153,Polk,IA,05000US19153,41.684281,-93.56972
19155,Pottawattamie,IA,05000US19155,41.340184,-95.544905
19157,Poweshiek,IA,05000US19157,41.684526,-92.522882
19159,Ringgold,IA,05000US19159,40.735334,-94.244251
19161,Sac,IA,05000US19161,42.387526,-95.105224
19163,Scott,IA,05000US19163,41.641679,-90.62229
19165,Shelby,IA,05000US19165,41.679014,-95.308917
19167,Sioux,IA,05000US19167,43.082854,-96.177929
19169,Story,IA,05000US19169,42.037538,-93.466093
19171,Tama,IA,05000US19171,42.074848,-92.529412
19173,Taylor,IA,05000US19173,40.737949,-94.697108
19175,Union,IA,05000US19175,41.02855,-94.245091
19177,Van Buren,IA,05000US19177,40.754117,-91.952943
19179,Wapello,IA,05000US19179,41.031263,-92.409482
19181,Warren,IA,05000US19181,41.336769,-93.564366
19183,Washington,IA,05000US19183,41.329401,-91.725052
19185,Wayne,IA,05000US19185,40.739983,-93.332613
19187,Webster,IA,05000US19187,42.434397,-94.179157
19189,Winnebago,IA,05000US19189,43.378124,-93.743488
19191,Winneshiek,IA,05000US19191,43.292989,-91.850788
19193,Woodbury,IA,05000US19193,42.39322,-96.053296
19195,Worth,IA,05000US19195,43.373491,-93.248533
19197,Wright,IA,05000US19197,42.733007,-93.734735
20001,Allen,KS,05000US20001,37.884229,-95.300945
20003,Anderson,KS,05000US20003,38.215114,-95.292046
20005,Atchison,KS,05000US20005,39.532544,-95.313398
20007,Barber,KS,05000US20007,37.222906,-98.685052
20009,Barton,KS,05000US20009,38.481239,-98.767837
20011,Bourbon,KS,05000US20011,37.8561,-94.850928
20013,Brown,KS,05000US20013,39.825931,-95.569905
20015,Butler,KS,05000US20015,37.773681,-96.838762
20017,Chase,KS,05000US20017,38.298553,-96.594064
20019,Chautauqua,KS,05000US20019,37.154259,-96.245396
20021,Cherokee,KS,05000US20021,37.169392,-94.845698
20023,Cheyenne,KS,05000US20023,39.789256,-101.727302
20025,Clark,KS,05000US20025,37.233831,-99.813869
20027,Clay,KS,05000US20027,39.344964,-97.168853
20029,Cloud,KS,05000US20029,39.487329,-97.64139
20031,Coffey,KS,05000US20031,38.23645,-95.729137
20033,Comanche,KS,05000US20033,37.189071,-99.254089
20035,Cowley,KS,05000US20035,37.234507,-96.837247
20037,Crawford,KS,05000US20037,37.505628,-94.853941
20039,Decatur,KS,05000US20039,39.783542,-100.459708
20041,Dickinson,KS,05000US20041,38.867735,-97.157943
20043,Doniphan,KS,05000US20043,39.788502,-95.147225
20045,Douglas,KS,05000US20045,38.896573,-95.290529
20047,Edwards,KS,05000US20047,37.883595,-99.304746
20049,Elk,KS,05000US20049,37.456026,-96.244642
20051,Ellis,KS,05000US20051,38.914596,-99.317329
20053,Ellsworth,KS,05000US20053,38.700845,-98.205355
20055,Finney,KS,05000US20055,38.049855,-100.739929
20057,Ford,KS,05000US20057,37.688365,-99.884734
20059,Franklin,KS,05000US20059,38.558019,-95.278962
20061,Geary,KS,05000US20061,39.002155,-96.768038
20063,Gove,KS,05000US20063,38.917239,-100.48736
20065,Graham,KS,05000US20065,39.349445,-99.880952
20067,Grant,KS,05000US20067,37.547537,-101.299362
20069,Gray,KS,05000US20069,37.744513,-100.451716
20071,Greeley,KS,05000US20071,38.480408,-101.805984
20073,Greenwood,KS,05000US20073,37.878659,-96.242232
20075,Hamilton,KS,05000US20075,37.995244,-101.793689
20077,Harper,KS,05000US20077,37.188184,-98.06659
20079,Harvey,KS,05000US20079,38.050144,-97.436707
20081,Haskell,KS,05000US20081,37.55855,-100.876869
20083,Hodgeman,KS,05000US20083,38.087493,-99.898407
20085,Jackson,KS,05000US20085,39.410989,-95.794509
20087,Jefferson,KS,05000US20087,39.239644,-95.375314
20089,Jewell,KS,05000US20089,39.77701,-98.222584
20091,Johnson,KS,05000US20091,38.883907,-94.82233
20093,Kearny,KS,05000US20093,37.994461,-101.308136
20095,Kingman,KS,05000US20095,37.552951,-98.144529
20097,Kiowa,KS,05000US20097,37.561231,-99.286539
20099,Labette,KS,05000US20099,37.191468,-95.297473
20101,Lane,KS,05000US20101,38.481286,-100.466185
20103,Leavenworth,KS,05000US20103,39.189511,-95.038977
20105,Lincoln,KS,05000US20105,39.047276,-98.214265
20107,Linn,KS,05000US20107,38.216549,-94.844932
20109,Logan,KS,05000US20109,38.91327,-101.157407
20111,Lyon,KS,05000US20111,38.455498,-96.161589
20113,McPherson,KS,05000US20113,38.395812,-97.647489
20115,Marion,KS,05000US20115,38.359647,-97.102771
20117,Marshall,KS,05000US20117,39.782709,-96.521243
20119,Meade,KS,05000US20119,37.243886,-100.360094
20121,Miami,KS,05000US20121,38.566772,-94.832963
20123,Mitchell,KS,05000US20123,39.393026,-98.207362
20125,Montgomery,KS,05000US20125,37.189537,-95.742403
20127,Morris,KS,05000US20127,38.687696,-96.644905
20129,Morton,KS,05000US20129,37.18525,-101.809516
20131,Nemaha,KS,05000US20131,39.791043,-96.005381
20133,Neosho,KS,05000US20133,37.564283,-95.315683
20135,Ness,KS,05000US20135,38.480437,-99.908745
20137,Norton,KS,05000US20137,39.783867,-99.899235
20139,Osage,KS,05000US20139,38.649706,-95.727275
20141,Osborne,KS,05000US20141,39.348649,-98.767876
20143,Ottawa,KS,05000US20143,39.137963,-97.654803
20145,Pawnee,KS,05000US20145,38.182873,-99.232154
20147,Phillips,KS,05000US20147,39.784506,-99.34215
20149,Pottawatomie,KS,05000US20149,39.382187,-96.337113
20151,Pratt,KS,05000US20151,37.647594,-98.74012
20153,Rawlins,KS,05000US20153,39.786198,-101.076738
20155,Reno,KS,05000US20155,37.948185,-98.078346
20157,Republic,KS,05000US20157,39.82891,-97.650921
20159,Rice,KS,05000US20159,38.347178,-98.201415
20161,Riley,KS,05000US20161,39.291211,-96.727489
20163,Rooks,KS,05000US20163,39.346006,-99.324492
20165,Rush,KS,05000US20165,38.523592,-99.309183
20167,Russell,KS,05000US20167,38.916839,-98.765638
20169,Saline,KS,05000US20169,38.786327,-97.650153
20171,Scott,KS,05000US20171,38.481877,-100.90636
20173,Sedgwick,KS,05000US20173,37.683807,-97.459451
20175,Seward,KS,05000US20175,37.180585,-100.854741
20177,Shawnee,KS,05000US20177,39.041805,-95.755664
20179,Sheridan,KS,05000US20179,39.350543,-100.441206
20181,Sherman,KS,05000US20181,39.351352,-101.719859
20183,Smith,KS,05000US20183,39.78466,-98.78543
20185,Stafford,KS,05000US20185,38.03563,-98.719889
20187,Stanton,KS,05000US20187,37.565932,-101.789383
20189,Stevens,KS,05000US20189,37.202356,-101.315796
20191,Sumner,KS,05000US20191,37.236663,-97.493349
20193,Thomas,KS,05000US20193,39.357706,-101.083439
20195,Trego,KS,05000US20195,38.921302,-99.865423
20197,Wabaunsee,KS,05000US20197,38.955154,-96.201262
20199,Wallace,KS,05000US20199,38.926626,-101.771103
20201,Washington,KS,05000US20201,39.776714,-97.095611
20203,Wichita,KS,05000US20203,38.481922,-101.347434
20205,Wilson,KS,05000US20205,37.558515,-95.745175
20207,Woodson,KS,05000US20207,37.888484,-95.757553
20209,Wyandotte,KS,05000US20209,39.115384,-94.763087
21001,Adair,KY,05000US21001,37.105541,-85.281401
21003,Allen,KY,05000US21003,36.75077,-86.192458
21005,Anderson,KY,05000US21005,38.005396,-84.986417
21007,Ballard,KY,05000US21007,37.05112,-89.009178
21009,Barren,KY,05000US21009,36.963614,-85.92499
21011,Bath,KY,05000US21011,38.152249,-83.737641
21013,Bell,KY,05000US21013,36.72268,-83.681046
21015,Boone,KY,05000US21015,38.974595,-84.731444
21017,Bourbon,KY,05000US21017,38.202562,-84.20986
21019,Boyd,KY,05000US21019,38.360004,-82.681406
21021,Boyle,KY,05000US21021,37.6182,-84.873016
21023,Bracken,KY,05000US21023,38.678523,-84.100355
21025,Breathitt,KY,05000US21025,37.521178,-83.322401
21027,Breckinridge,KY,05000US21027,37.778109,-86.432829
21029,Bullitt,KY,05000US21029,37.969572,-85.703036
21031,Butler,KY,05000US21031,37.207013,-86.682471
21033,Caldwell,KY,05000US21033,37.148643,-87.87051
21035,Calloway,KY,05000US21035,36.620978,-88.274086
21037,Campbell,KY,05000US21037,38.946981,-84.379583
21039,Carlisle,KY,05000US21039,36.857726,-88.975757
21041,Carroll,KY,05000US21041,38.668284,-85.124083
21043,Carter,KY,05000US21043,38.309555,-83.048821
21045,Casey,KY,05000US21045,37.321962,-84.92822
21047,Christian,KY,05000US21047,36.893388,-87.493554
21049,Clark,KY,05000US21049,37.970133,-84.144974
21051,Clay,KY,05000US21051,37.164466,-83.710763
21053,Clinton,KY,05000US21053,36.729124,-85.153499
21055,Crittenden,KY,05000US21055,37.358149,-88.10501
21057,Cumberland,KY,05000US21057,36.784227,-85.393499
21059,Daviess,KY,05000US21059,37.731671,-87.087139
21061,Edmonson,KY,05000US21061,37.227856,-86.217778
21063,Elliott,KY,05000US21063,38.116425,-83.097541
21065,Estill,KY,05000US21065,37.69246,-83.963927
21067,Fayette,KY,05000US21067,38.040157,-84.458443
21069,Fleming,KY,05000US21069,38.368431,-83.706152
21071,Floyd,KY,05000US21071,37.558283,-82.740337
21073,Franklin,KY,05000US21073,38.234919,-84.868786
21075,Fulton,KY,05000US21075,36.55262,-89.187723
21077,Gallatin,KY,05000US21077,38.760184,-84.862114
21079,Garrard,KY,05000US21079,37.630162,-84.545856
21081,Grant,KY,05000US21081,38.64921,-84.625946
21083,Graves,KY,05000US21083,36.723344,-88.649897
21085,Grayson,KY,05000US21085,37.458577,-86.344011
21087,Green,KY,05000US21087,37.269637,-85.561403
21089,Greenup,KY,05000US21089,38.563596,-82.933833
21091,Hancock,KY,05000US21091,37.843389,-86.792773
21093,Hardin,KY,05000US21093,37.695836,-85.963183
21095,Harlan,KY,05000US21095,36.859223,-83.221497
21097,Harrison,KY,05000US21097,38.443489,-84.332796
21099,Hart,KY,05000US21099,37.313856,-85.881995
21101,Henderson,KY,05000US21101,37.792542,-87.572577
21103,Henry,KY,05000US21103,38.451561,-85.120079
21105,Hickman,KY,05000US21105,36.675916,-88.97202
21107,Hopkins,KY,05000US21107,37.31107,-87.542196
21109,Jackson,KY,05000US21109,37.40332,-84.020686
21111,Jefferson,KY,05000US21111,38.189533,-85.657624
21113,Jessamine,KY,05000US21113,37.873291,-84.58396
21115,Johnson,KY,05000US21115,37.84926,-82.830639
21117,Kenton,KY,05000US21117,38.930477,-84.533492
21119,Knott,KY,05000US21119,37.354703,-82.949138
21121,Knox,KY,05000US21121,36.887476,-83.85563
21123,Larue,KY,05000US21123,37.545518,-85.697209
21125,Laurel,KY,05000US21125,37.113268,-84.119395
21127,Lawrence,KY,05000US21127,38.074459,-82.738305
21129,Lee,KY,05000US21129,37.605383,-83.718497
21131,Leslie,KY,05000US21131,37.087846,-83.388616
21133,Letcher,KY,05000US21133,37.118503,-82.861175
21135,Lewis,KY,05000US21135,38.532051,-83.373303
21137,Lincoln,KY,05000US21137,37.457257,-84.658074
21139,Livingston,KY,05000US21139,37.209517,-88.363426
21141,Logan,KY,05000US21141,36.859829,-86.881436
21143,Lyon,KY,05000US21143,37.023976,-88.083391
21145,McCracken,KY,05000US21145,37.053688,-88.712378
21147,McCreary,KY,05000US21147,36.731136,-84.491052
21149,McLean,KY,05000US21149,37.530575,-87.262931
21151,Madison,KY,05000US21151,37.723528,-84.277008
21153,Magoffin,KY,05000US21153,37.698954,-83.069716
21155,Marion,KY,05000US21155,37.552247,-85.269242
21157,Marshall,KY,05000US21157,36.882017,-88.332752
21159,Martin,KY,05000US21159,37.796774,-82.506623
21161,Mason,KY,05000US21161,38.594068,-83.828052
21163,Meade,KY,05000US21163,37.967476,-86.200863
21165,Menifee,KY,05000US21165,37.950715,-83.597345
21167,Mercer,KY,05000US21167,37.812085,-84.879695
21169,Metcalfe,KY,05000US21169,36.990394,-85.629554
21171,Monroe,KY,05000US21171,36.714077,-85.713508
21173,Montgomery,KY,05000US21173,38.038138,-83.912338
21175,Morgan,KY,05000US21175,37.92294,-83.258944
21177,Muhlenberg,KY,05000US21177,37.213816,-87.134092
21179,Nelson,KY,05000US21179,37.803188,-85.465955
21181,Nicholas,KY,05000US21181,38.337132,-84.025554
21183,Ohio,KY,05000US21183,37.477859,-86.844871
21185,Oldham,KY,05000US21185,38.400046,-85.456059
21187,Owen,KY,05000US21187,38.499603,-84.841509
21189,Owsley,KY,05000US21189,37.423452,-83.691566
21191,Pendleton,KY,05000US21191,38.690765,-84.354041
21193,Perry,KY,05000US21193,37.241282,-83.217772
21195,Pike,KY,05000US21195,37.482067,-82.402869
21197,Powell,KY,05000US21197,37.810379,-83.826985
21199,Pulaski,KY,05000US21199,37.108312,-84.579986
21201,Robertson,KY,05000US21201,38.513826,-84.063757
21203,Rockcastle,KY,05000US21203,37.36122,-84.314419
21205,Rowan,KY,05000US21205,38.205894,-83.425969
21207,Russell,KY,05000US21207,36.989127,-85.058976
21209,Scott,KY,05000US21209,38.289882,-84.579376
21211,Shelby,KY,05000US21211,38.239426,-85.22836
21213,Simpson,KY,05000US21213,36.740863,-86.581464
21215,Spencer,KY,05000US21215,38.026976,-85.321525
21217,Taylor,KY,05000US21217,37.365106,-85.326698
21219,Todd,KY,05000US21219,36.840338,-87.183642
21221,Trigg,KY,05000US21221,36.807681,-87.858652
21223,Trimble,KY,05000US21223,38.618193,-85.355171
21225,Union,KY,05000US21225,37.658029,-87.95165
21227,Warren,KY,05000US21227,36.995634,-86.423579
21229,Washington,KY,05000US21229,37.754209,-85.175416
21231,Wayne,KY,05000US21231,36.802011,-84.83044
21233,Webster,KY,05000US21233,37.520021,-87.685095
21235,Whitley,KY,05000US21235,36.758021,-84.14455
21237,Wolfe,KY,05000US21237,37.743774,-83.495068
21239,Woodford,KY,05000US21239,38.042789,-84.748147
22001,Acadia,LA,05000US22001,30.291497,-92.411037
22003,Allen,LA,05000US22003,30.652744,-92.819605
22005,Ascension,LA,05000US22005,30.202946,-90.910023
22007,Assumption,LA,05000US22007,29.899884,-91.050528
22009,Avoyelles,LA,05000US22009,31.085094,-91.993798
22011,Beauregard,LA,05000US22011,30.645018,-93.340253
22013,Bienville,LA,05000US22013,32.344268,-93.061513
22015,Bossier,LA,05000US22015,32.696202,-93.617977
22017,Caddo,LA,05000US22017,32.577195,-93.882423
22019,Calcasieu,LA,05000US22019,30.229559,-93.358015
22021,Caldwell,LA,05000US22021,32.101244,-92.11418
22023,Cameron,LA,05000US22023,29.871989,-93.165437
22025,Catahoula,LA,05000US22025,31.666517,-91.846703
22027,Claiborne,LA,05000US22027,32.827585,-92.991125
22029,Concordia,LA,05000US22029,31.469806,-91.626314
22031,De Soto,LA,05000US22031,32.059248,-93.740797
22033,East Baton Rouge,LA,05000US22033,30.544002,-91.093174
22035,East Carroll,LA,05000US22035,32.73017,-91.234141
22037,East Feliciana,LA,05000US22037,30.839784,-91.043434
22039,Evangeline,LA,05000US22039,30.720693,-92.404086
22041,Franklin,LA,05000US22041,32.138279,-91.672101
22043,Grant,LA,05000US22043,31.597787,-92.561716
22045,Iberia,LA,05000US22045,29.606013,-91.842706
22047,Iberville,LA,05000US22047,30.288394,-91.36315
22049,Jackson,LA,05000US22049,32.30448,-92.556672
22051,Jefferson,LA,05000US22051,29.5033,-90.036231
22053,Jefferson Davis,LA,05000US22053,30.269529,-92.816221
22055,Lafayette,LA,05000US22055,30.206507,-92.06417
22057,Lafourche,LA,05000US22057,29.491993,-90.394849
22059,La Salle,LA,05000US22059,31.680836,-92.161809
22061,Lincoln,LA,05000US22061,32.601148,-92.662082
22063,Livingston,LA,05000US22063,30.440419,-90.727474
22065,Madison,LA,05000US22065,32.365824,-91.240729
22067,Morehouse,LA,05000US22067,32.820008,-91.800399
22069,Natchitoches,LA,05000US22069,31.734982,-93.086106
22071,Orleans,LA,05000US22071,30.068636,-89.939007
22073,Ouachita,LA,05000US22073,32.477495,-92.154798
22075,Plaquemines,LA,05000US22075,29.402337,-89.298489
22077,Pointe Coupee,LA,05000US22077,30.708319,-91.604621
22079,Rapides,LA,05000US22079,31.193204,-92.535953
22081,Red River,LA,05000US22081,32.101213,-93.34905
22083,Richland,LA,05000US22083,32.418121,-91.758375
22085,Sabine,LA,05000US22085,31.560209,-93.559228
22087,St. Bernard,LA,05000US22087,29.91811,-89.263494
22089,St. Charles,LA,05000US22089,29.913833,-90.359314
22091,St. Helena,LA,05000US22091,30.821423,-90.70935
22093,St. James,LA,05000US22093,30.02482,-90.793956
22095,St. John the Baptist,LA,05000US22095,30.117471,-90.504677
22097,St. Landry,LA,05000US22097,30.583441,-91.989275
